	object_0	object_1	answer	labels	text	preds	prob: Neutral	prob: objekt1	prob: objekt2
960	MySQL	SQLite	MAMP couldn't make setting up a local Web server easier, especially with support for PHP, MySQL, and SQLite.	0	MAMP couldn't make setting up a local Web server easier, especially with support for PHP, [FIRST_ENTITY], and [SECOND_ENTITY].	0	0.9986187	0.0005324011	0.0008489278
961	chalk	paint	Stick with chalk paint if you like it better-totally up to you! shaunna	0	Stick with [FIRST_ENTITY] [SECOND_ENTITY] if you like it better-totally up to you! shaunna	0	0.9985096	0.0005971033	0.0008933692
962	pizza	steak	On this cruise, I would prefer to eat pizza at every meal if that is what I truly want rather than eat a mediocre steak because I'm on a cruise in the MDR and that's what I SHOULD do.	1	On this cruise, I would prefer to eat [FIRST_ENTITY] at every meal if that is what I truly want rather than eat a mediocre [SECOND_ENTITY] because I'm on a cruise in the MDR and that's what I SHOULD do.	1	0.027195664	0.9649121	0.007892194
963	USB	Ethernet	If your robot has cameras connected through USB, Firewire, or Ethernet, ROS and OpenCV will make your life easier.	0	If your robot has cameras connected through [FIRST_ENTITY], Firewire, or [SECOND_ENTITY], ROS and OpenCV will make your life easier.	0	0.99862397	0.0005280866	0.00084801624
964	Nissan	Ford	The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and Nissan totaled only 40,000, even though Ford Ranger sales declined by more than 50,000.	0	The bottom line is that while the overall pickup market showed a solid increase in 2012, small pickup sales gains at Toyota, GM, and [FIRST_ENTITY] totaled only 40,000, even though [SECOND_ENTITY] Ranger sales declined by more than 50,000.	1	0.057603635	0.93007505	0.012321373
965	plywood	steel	Features a solid hardwood and plywood frame and brushed stainless steel base.	0	Features a solid hardwood and [FIRST_ENTITY] frame and brushed stainless [SECOND_ENTITY] base.	0	0.99852246	0.00058922684	0.0008882952
966	missouri	georgia	The only states with a worse percentage increase in 2011 were Rhode Island, Maine, missouri, georgia, Alaska and Delaware.	0	The only states with a worse percentage increase in 2011 were Rhode Island, Maine, [FIRST_ENTITY], [SECOND_ENTITY], Alaska and Delaware.	0	0.9982445	0.00074380054	0.0010117625
967	Windows XP	Windows Vista	Another 'Windows XP is better than Windows Vista' post	1	Another '[FIRST_ENTITY] is better than [SECOND_ENTITY]' post	1	0.019141799	0.9740916	0.0067665377
968	CUDA	OpenCL	It can be used to run algorithms by using floating point buffers and readback and the float data, but it is better to use either CUDA or OpenCL (compute language) to run algorithms on a GPU.	0	It can be used to run algorithms by using floating point buffers and readback and the float data, but it is better to use either [FIRST_ENTITY] or [SECOND_ENTITY] (compute language) to run algorithms on a GPU.	0	0.9985971	0.0005480135	0.00085485546
969	Windows 98	Windows XP	What You Will Need to Run MEET MANAGER MEET MANAGER for Swimming requires a Pentium, Celeron, or AMD computer of at least 500 MHz (preferably 1 GHz or faster) with at least 500 MB of RAM (preferably 1 GB of RAM or more) and either Windows 98, Windows NT, Windows 2000, Windows XP, Windows Vista, or Windows 7.	0	What You Will Need to Run MEET MANAGER MEET MANAGER for Swimming requires a Pentium, Celeron, or AMD computer of at least 500 MHz (preferably 1 GHz or faster) with at least 500 MB of RAM (preferably 1 GB of RAM or more) and either [FIRST_ENTITY], Windows NT, Windows 2000, [SECOND_ENTITY], Windows Vista, or Windows 7.	0	0.9985983	0.00054657774	0.00085514924
970	Audi	Lexus	Though Jaguar claims that the new X-Type 3.0 Sportwagon is a better value than comparably equipped models from Audi, BMW, and Mercedes-Benz, we'd like to point out that when loaded with every option, a 2005 Lexus IS300 Sportcross or 2005 Volvo V50 T5 AWD has trouble surpassing the Jaguar's base price and is nowhere close to the sticker of a loaded X-Type 3.0 Sportwagon.	0	Though Jaguar claims that the new X-Type 3.0 Sportwagon is a better value than comparably equipped models from [FIRST_ENTITY], BMW, and Mercedes-Benz, we'd like to point out that when loaded with every option, a 2005 [SECOND_ENTITY] IS300 Sportcross or 2005 Volvo V50 T5 AWD has trouble surpassing the Jaguar's base price and is nowhere close to the sticker of a loaded X-Type 3.0 Sportwagon.	0	0.9632897	0.025951006	0.010759296
971	harvard	stanford	We couldn't have picked better partners than Duke, harvard, and stanford, and look forward to working with the editors.	0	We couldn't have picked better partners than Duke, [FIRST_ENTITY], and [SECOND_ENTITY], and look forward to working with the editors.	0	0.99863166	0.0005226685	0.0008456541
972	Ibuprofen	Advil	In a better living through chemistry moment, I then rummaged through my travel kit and downed all the combinations of acetomenephin (Tylenol), naproxen (Aleve) and Ibuprofen (Advil) I could find - no help.	0	In a better living through chemistry moment, I then rummaged through my travel kit and downed all the combinations of acetomenephin (Tylenol), naproxen (Aleve) and [FIRST_ENTITY] ([SECOND_ENTITY]) I could find - no help.	0	0.9984804	0.0006138656	0.0009058574
973	timber	lumber	Linteau/ Lintel: Use solid timber, a built up lumber beam, a laminated beam or box beam, or multiple poles sized for the weight the lintel will carry.	0	Linteau/ Lintel: Use solid [FIRST_ENTITY], a built up [SECOND_ENTITY] beam, a laminated beam or box beam, or multiple poles sized for the weight the lintel will carry.	0	0.9984951	0.00060619484	0.00089872733
974	OpenGL	Direct3D	The latest news about OpenGL rendering Zombies faster than Direct3D really got the twittersphere going!	1	The latest news about [FIRST_ENTITY] rendering Zombies faster than [SECOND_ENTITY] really got the twittersphere going!	1	0.02205803	0.9708228	0.0071192174
975	pistol	knife	Whip out your pistol, knife or one of your grenades to walk faster as these items are lighter.	0	Whip out your [FIRST_ENTITY], [SECOND_ENTITY] or one of your grenades to walk faster as these items are lighter.	0	0.99858713	0.0005512913	0.0008616556
976	minivan	suv	minivan Pickup Sedan suv	0	[FIRST_ENTITY] Pickup Sedan [SECOND_ENTITY]	0	0.99846715	0.00062095106	0.0009118341
977	Audi	Mercedes-Benz	In addition, with eight pole positions and six victories, the new Audi A4 DTM in its debut year was the most successful car of the season and superior to the Mercedes-Benz C-Class.	1	In addition, with eight pole positions and six victories, the new [FIRST_ENTITY] A4 DTM in its debut year was the most successful car of the season and superior to the [SECOND_ENTITY] C-Class.	1	0.02330857	0.969381	0.0073105157
978	JavaScript	Python	A programmer who focuses on front-end JavaScript will produce far better code than anything a Python programmer with coffeescript can produce.	1	A programmer who focuses on front-end [FIRST_ENTITY] will produce far better code than anything a [SECOND_ENTITY] programmer with coffeescript can produce.	1	0.019059474	0.9741736	0.006766946
979	USB	Ethernet	Advantages: decent mac interface build-your-own-screen-layout works without much config hassle with USB enttec, DMXKing, etc interfaces (but not enttec Ethernet interfaces ) rock-solid midi input, super-quick configuration there darn good tap-tempo generally simple & intuitive	0	Advantages: decent mac interface build-your-own-screen-layout works without much config hassle with [FIRST_ENTITY] enttec, DMXKing, etc interfaces (but not enttec [SECOND_ENTITY] interfaces ) rock-solid midi input, super-quick configuration there darn good tap-tempo generally simple & intuitive	0	0.9802982	0.012801573	0.0069001936
980	carolina	pennsylvania	The migrants from Virginia, North carolina, and pennsylvania were mostly of English decent.	0	The migrants from Virginia, North [FIRST_ENTITY], and [SECOND_ENTITY] were mostly of English decent.	0	0.99862087	0.00053044874	0.00084865803
981	Windows XP	Windows 8	However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of Windows XP in April , which may encourage consumers to ditch old laptops in favor of new Windows 8 devices.	2	However, t he decline seen in the last two years should start to level off, and Stice predicts better prospects for  2014 - including Intel's Bay Trail, which will provide longer battery life and powerful graphics,  the expiration of [FIRST_ENTITY] in April , which may encourage consumers to ditch old laptops in favor of new [SECOND_ENTITY] devices.	2	0.18166558	0.047699425	0.77063495
982	laptop	mobile	It will be faster than any NVIDIA laptop chip, at least until NVIDIA introduces its mobile variant of G71.	0	It will be faster than any NVIDIA [FIRST_ENTITY] chip, at least until NVIDIA introduces its [SECOND_ENTITY] variant of G71.	0	0.9828441	0.009617411	0.0075385016
983	Java	Perl	I and nearly everybody knows C++ is way faster than Java and Perl & CGI is even more faster than every other language.	0	I and nearly everybody knows C++ is way faster than [FIRST_ENTITY] and [SECOND_ENTITY] & CGI is even more faster than every other language.	0	0.99860126	0.0005440345	0.00085469155
984	Sony	Amazon	Even the Sony SA-W3000, which you can get on Amazon for $130, is a MUCH better one than what you have (over twice the cone area and twice the amplifier power; 10 times as much bass)!	0	Even the [FIRST_ENTITY] SA-W3000, which you can get on [SECOND_ENTITY] for $130, is a MUCH better one than what you have (over twice the cone area and twice the amplifier power; 10 times as much bass)!	0	0.9864848	0.0074197208	0.0060954313
985	BMW	Honda	An expensive BMW performs better than a low-priced Honda, so shouldn't a high-cost fund deliver better returns than a low-cost one, even after taking all expenses into account?	1	An expensive [FIRST_ENTITY] performs better than a low-priced [SECOND_ENTITY], so shouldn't a high-cost fund deliver better returns than a low-cost one, even after taking all expenses into account?	1	0.021532942	0.9714451	0.00702197
986	AWK	Perl	In all but simplest cases AWK or Perl are better tools for the job.	0	In all but simplest cases [FIRST_ENTITY] or [SECOND_ENTITY] are better tools for the job.	0	0.99858236	0.00055577594	0.0008618803
987	mobile	laptop	If you definately need a system that you can be mobile with then just get a decent gaming laptop.	0	If you definately need a system that you can be [FIRST_ENTITY] with then just get a decent gaming [SECOND_ENTITY].	0	0.98966473	0.0056161517	0.0047190874
988	Chrysler	Toyota	Such talk about global purchasing infuriates UAW officials, but it reflects a solid consensus among management that there's no other way to close the gap versus Ford, Chrysler, Toyota and Honda .	0	Such talk about global purchasing infuriates UAW officials, but it reflects a solid consensus among management that there's no other way to close the gap versus Ford, [FIRST_ENTITY], [SECOND_ENTITY] and Honda .	0	0.9985896	0.0005518507	0.00085848296
989	Python	JavaScript	YOu need to look no further than the Developer's wiki and search for Perl: Developer's Guide AFAIK, anyways, it's easier to develop them using Python and JavaScript.	0	YOu need to look no further than the Developer's wiki and search for Perl: Developer's Guide AFAIK, anyways, it's easier to develop them using [FIRST_ENTITY] and [SECOND_ENTITY].	0	0.9986198	0.0005324217	0.00084785745
990	Intel	Kingston	We have SSDs from Intel, Kingston and Sandisk plus a Solid State Hybrid Drive from Seagate.	0	We have SSDs from [FIRST_ENTITY], [SECOND_ENTITY] and Sandisk plus a Solid State Hybrid Drive from Seagate.	0	0.9986093	0.0005384902	0.0008521818
991	PHP	Perl	experience, PHP or Perl will perhaps fit your needs better, because	0	experience, [FIRST_ENTITY] or [SECOND_ENTITY] will perhaps fit your needs better, because	0	0.99860954	0.00053862005	0.0008517575
992	Audi	Lexus	The air suspension designs from Land Rover, SsangYong, Chrysler, Subaru, Audi, Volkswagen, Tesla, Porsche, and Lexus models feature height adjustable suspension controlled by the driver, suitable for making it easier to enter the vehicle, clear bumps, or clear rough terrain.	0	The air suspension designs from Land Rover, SsangYong, Chrysler, Subaru, [FIRST_ENTITY], Volkswagen, Tesla, Porsche, and [SECOND_ENTITY] models feature height adjustable suspension controlled by the driver, suitable for making it easier to enter the vehicle, clear bumps, or clear rough terrain.	0	0.99852306	0.00059060834	0.000886286
993	Ford	BMW	Sobering then to think that one decent volcanic blast pumps more CO2 and resultant earth excrement into the atmosphere than any Ford Zetec or BMW V8 could do running up the fast lane of the M6 at 95 for a year.	0	Sobering then to think that one decent volcanic blast pumps more CO2 and resultant earth excrement into the atmosphere than any [FIRST_ENTITY] Zetec or [SECOND_ENTITY] V8 could do running up the fast lane of the M6 at 95 for a year.	0	0.9985455	0.0005771622	0.0008772601
994	MySQL	SQLite	I would say MySQL is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using SQLite.	1	I would say [FIRST_ENTITY] is better, but if your application doesn't involve much of write operations (since its a home project) you can consider using [SECOND_ENTITY].	0	0.49488991	0.3148103	0.19029972
